action_type,author.badges.0.icon_name,author.badges.0.title,author.id,author.images.0.height,author.images.0.id,author.images.0.url,author.images.0.width,author.images.1.height,author.images.1.id,author.images.1.url,author.images.1.width,author.name,message,message_id,message_type,time_in_seconds,time_text,timestamp
add_chat_item,,,UC4dDWPXJXvYb_9UffsfACew,32,32x32,https://yt4.ggpht.com/ytc/AKedOLT-1d2TwvMhcDpbmH-QKQeAO71jgY2RbLL60g=s32-c-k-c0x00ffffff-no-rj,32,64,64x64,https://yt4.ggpht.com/ytc/AKedOLT-1d2TwvMhcDpbmH-QKQeAO71jgY2RbLL60g=s64-c-k-c0x00ffffff-no-rj,64,R S,こんばんは:sparkles:,CjoKGkNJT19yYTdxaVBRQ0ZYN0J3Z1FkWVMwRHh3EhxDTzY4OGFIcWlQUUNGUkZQV0FvZGEzb0hTZy0w,text_message,80.48,1:20,1636376731410346
add_chat_item,,,UCcOF2RC-F4Cd5DulOLXVpFg,32,32x32,https://yt4.ggpht.com/bnY5eowOs2dxp74D1PMYPdgfWpSwqksScRTM5uMgYYvPd6w6FeX-eyAkD4RD_uDe2OM4C4-ZP-Y=s32-c-k-c0x00ffffff-no-rj,32,64,64x64,https://yt4.ggpht.com/bnY5eowOs2dxp74D1PMYPdgfWpSwqksScRTM5uMgYYvPd6w6FeX-eyAkD4RD_uDe2OM4C4-ZP-Y=s64-c-k-c0x00ffffff-no-rj,64,いんげん,おいら生放送屋さんになるぽん！,CjsKGkNNdXdyNjdxaVBRQ0ZRTEJ3Z1FkcFVJQ2RREh1DTTYwN0lycWlQUUNGWkJIWUFvZDl5Y0tWZy0xMA%3D%3D,text_message,80.586,1:20,1636376731441255
add_chat_item,,,UC9iu5n3fs5AqcevDCOrHIsQ,32,32x32,https://yt4.ggpht.com/YbbPvScJHOeAo4q4lEg9CSO32G1TxSILXiUgDwtMg64Uk1uxcBWUWO2Chsc1C-FBORG2GeQBEQ=s32-c-k-c0x00ffffff-no-rj,32,64,64x64,https://yt4.ggpht.com/YbbPvScJHOeAo4q4lEg9CSO32G1TxSILXiUgDwtMg64Uk1uxcBWUWO2Chsc1C-FBORG2GeQBEQ=s64-c-k-c0x00ffffff-no-rj,64,ふわたん,窓白すぎwww,CjoKGkNQQ3R4SzdxaVBRQ0ZUTER3Z1FkUTRnTUVBEhxDUHVnMTQzcWlQUUNGWU1tWUFvZHA3a0hTdy0w,text_message,80.838,1:20,1636376731784975
add_chat_item,,,UCprirXHf55Tg4lGK8DPq_BQ,32,32x32,https://yt4.ggpht.com/ytc/AKedOLSB3CWoINjlLaa6ZeF3iG2udLgwDbPZMFWoYg=s32-c-k-c0x00ffffff-no-rj,32,64,64x64,https://yt4.ggpht.com/ytc/AKedOLSB3CWoINjlLaa6ZeF3iG2udLgwDbPZMFWoYg=s64-c-k-c0x00ffffff-no-rj,64,yu696,ハローハロー,CjoKGkNJZUcyNjdxaVBRQ0ZXb0dyUVlkaVVVSUh3EhxDUE9qdTVIcWlQUUNGYXBEaFFvZEVEc0pUdy0w,text_message,81.232,1:21,1636376732156712
add_chat_item,,,UCj0t0iuj3sEEQQw59Ylp6Qg,32,32x32,https://yt4.ggpht.com/ytc/AKedOLSsFCSBTgUyskzgdV7fypUc-2fwtwWkV2G1wQ=s32-c-k-c0x00ffffff-no-rj,32,64,64x64,https://yt4.ggpht.com/ytc/AKedOLSsFCSBTgUyskzgdV7fypUc-2fwtwWkV2G1wQ=s64-c-k-c0x00ffffff-no-rj,64,ん?,やあ,CkUKGkNJZVU3cTdxaVBRQ0ZUQWRyUVlkZ3ZrSkNBEidDTTdiZ0szcWlQUUNGVXFsVmdFZHFFRUhwUTE2MzYzNzY3MzExNzU%3D,text_message,81.579,1:21,1636376732469850
add_chat_item,,,UCa-n6duShMVUBxAJwPEM21A,32,32x32,https://yt4.ggpht.com/Zj89tWv9SgEn_N64nsRzB6jkHXK4OgoSEQ4t0ibdeIM-fs3o2ZZUup7hRPQw2Y-JVWvrGUKO=s32-c-k-c0x00ffffff-no-rj,32,64,64x64,https://yt4.ggpht.com/Zj89tWv9SgEn_N64nsRzB6jkHXK4OgoSEQ4t0ibdeIM-fs3o2ZZUup7hRPQw2Y-JVWvrGUKO=s64-c-k-c0x00ffffff-no-rj,64,ミミシッシアカピピガメ,ども,CjoKGkNPUHY5YTdxaVBRQ0ZRTEJ3Z1FkcFVJQ2RREhxDTnlZa09ycGlQUUNGYzktV0FvZFNpZ0JZQS0x,text_message,81.622,1:21,1636376732596218
add_chat_item,,,UCmvt512BLUSNDtW-pgsDkhA,32,32x32,https://yt4.ggpht.com/CSoaxby4U1oB2cF3ZeufFh_C5y3cHxaxq2voyzA2gGpDq3M-gEPvxnk7_1-Dk7pZ3GV1_LJUBg=s32-c-k-c0x00ffffff-no-rj,32,64,64x64,https://yt4.ggpht.com/CSoaxby4U1oB2cF3ZeufFh_C5y3cHxaxq2voyzA2gGpDq3M-gEPvxnk7_1-Dk7pZ3GV1_LJUBg=s64-c-k-c0x00ffffff-no-rj,64,I’m sorry,おけ,CjoKGkNNWHo5YTdxaVBRQ0ZaUER3Z1FkX013QlBnEhxDUENadXBIcWlQUUNGWUxOT0FZZDljY0Rndy01,text_message,81.632,1:21,1636376732596702
add_chat_item,,,UCTa9bh7q9u5CGniHvxOoTSA,32,32x32,https://yt4.ggpht.com/ytc/AKedOLRg2firuIF1ajwhHve9uEOdz3CqwVhVX6zFwiMmAQ=s32-c-k-c0x00ffffff-no-rj,32,64,64x64,https://yt4.ggpht.com/ytc/AKedOLRg2firuIF1ajwhHve9uEOdz3CqwVhVX6zFwiMmAQ=s64-c-k-c0x00ffffff-no-rj,64,a. ayana,さいたま住むならどこがいいと思いますか？？？,CjoKGkNLREJnNl9xaVBRQ0ZaUER3Z1FkX013QlBnEhxDUERUdnBQcWlQUUNGZlRzT0FZZHFEc0wtdy0y,text_message,81.861,1:21,1636376732819700
add_chat_item,,,UCya0jWUdjIIAR3sM90ma-VQ,32,32x32,https://yt4.ggpht.com/ytc/AKedOLSSpCgznKNzHQahCzKg5Q0nd2xbY6bl4xdlC2gGRg=s32-c-k-c0x00ffffff-no-rj,32,64,64x64,https://yt4.ggpht.com/ytc/AKedOLSSpCgznKNzHQahCzKg5Q0nd2xbY6bl4xdlC2gGRg=s64-c-k-c0x00ffffff-no-rj,64,あずき小梅,画角がちょっと変わってる,CkUKGkNLZjZuNl9xaVBRQ0ZiNE1yUVlkOUpRQ1VnEidDTjI3eHFQcWlQUUNGVER0T0FZZFFVVUJXQTE2MzYzNzY3MzE2ODE%3D,text_message,82.326,1:22,1636376733285714
add_chat_item,,,UC2RVASP9xUN0Fel898iVCMQ,32,32x32,https://yt4.ggpht.com/ytc/AKedOLTS5c1fm5YEzKLRW3Q-XtFqN4R1WGsddzlY1bzIHg=s32-c-k-c0x00ffffff-no-rj,32,64,64x64,https://yt4.ggpht.com/ytc/AKedOLTS5c1fm5YEzKLRW3Q-XtFqN4R1WGsddzlY1bzIHg=s64-c-k-c0x00ffffff-no-rj,64,SE NA,明日エッフェル塔のライブ配信してほしいです,CjoKGkNNdkNyNl9xaVBRQ0ZRWUgxZ0FkWEpFSnRBEhxDT2JmbWFqcWlQUUNGVTVYRmdvZGZjUUhLdy0w,text_message,82.646,1:22,1636376733540717
add_chat_item,,,UCJ6EMvP2Fcc_4Vb12fsHKTw,32,32x32,https://yt4.ggpht.com/ytc/AKedOLQ1pfy84whbOU2XI-jCY7LZmkKScRYtg_90kQ=s32-c-k-c0x00ffffff-no-rj,32,64,64x64,https://yt4.ggpht.com/ytc/AKedOLQ1pfy84whbOU2XI-jCY7LZmkKScRYtg_90kQ=s64-c-k-c0x00ffffff-no-rj,64,麻トル,ヒゲの生え方おかしいな,CkUKGkNNSy13cV9xaVBRQ0ZaUER3Z1FkX013QlBnEidDSTZBbHB6cWlQUUNGU19wY3dFZEVTTUxBQTE2MzYzNzY3MzM2Mjg%3D,text_message,82.961,1:22,1636376733851487
add_chat_item,,,UC4uhyYtZNSdsB0Tiie8xn2w,32,32x32,https://yt4.ggpht.com/ytc/AKedOLS4RJvBVFb3zcA5dgfe7u7nvmRtcHHYeslZog=s32-c-k-c0x00ffffff-no-rj,32,64,64x64,https://yt4.ggpht.com/ytc/AKedOLS4RJvBVFb3zcA5dgfe7u7nvmRtcHHYeslZog=s64-c-k-c0x00ffffff-no-rj,64,なおみ,すでに楽しいー！,CjoKGkNMcVh5S19xaVBRQ0ZiNE1yUVlkOUpRQ1VnEhxDTE9SMVlfcWlQUUNGY1ZBS2dvZDllWU5iZy0y,text_message,82.979,1:22,1636376733944797
add_chat_item,,,UC-EBXbCb2KUSysbjpNvYx5A,32,32x32,https://yt4.ggpht.com/ytc/AKedOLQ6Y8hiRC9hym7ey8lJWHrjlZ-LbXXIEN7Fsfp4=s32-c-k-c0x00ffffff-no-rj,32,64,64x64,https://yt4.ggpht.com/ytc/AKedOLQ6Y8hiRC9hym7ey8lJWHrjlZ-LbXXIEN7Fsfp4=s64-c-k-c0x00ffffff-no-rj,64,真冬,こんちゃ,CjoKGkNJbl95Nl9xaVBRQ0ZaUER3Z1FkX013QlBnEhxDTXVTdFpMcWlQUUNGVm1CY0FvZHNva0RhQS0w,text_message,83.045,1:23,1636376734007206
add_chat_item,,,UCpU1L50li9MWnONpXMjWe_A,32,32x32,https://yt4.ggpht.com/ytc/AKedOLT_VDU9bsTiOntzg2BlP5G9HIdc5Hja2TX6iUTw=s32-c-k-c0x00ffffff-no-rj,32,64,64x64,https://yt4.ggpht.com/ytc/AKedOLT_VDU9bsTiOntzg2BlP5G9HIdc5Hja2TX6iUTw=s64-c-k-c0x00ffffff-no-rj,64,お猿のモンキッキー,ひろさん待ってました,CjoKGkNQeUE3cV9xaVBRQ0ZaUER3Z1FkX013QlBnEhxDT1NlNHAzcWlQUUNGVkNEY0FvZEtSMEt1QS0w,text_message,83.602,1:23,1636376734564498
add_chat_item,,,UCa33-q6Mp4IXvWJPTZvxGbA,32,32x32,https://yt4.ggpht.com/ytc/AKedOLSBYqL8HngySkqF76o-JNwif1KMS18vcDrPmLKV2Q=s32-c-k-c0x00ffffff-no-rj,32,64,64x64,https://yt4.ggpht.com/ytc/AKedOLSBYqL8HngySkqF76o-JNwif1KMS18vcDrPmLKV2Q=s64-c-k-c0x00ffffff-no-rj,64,Happy star ma,LIVE嬉しい〜:red_heart:,CjoKGkNMaUxrckRxaVBRQ0ZhckF3Z1FkNVN3QWtREhxDSlRzakk3cWlQUUNGU1dBWXdZZEhSOFA1US0z,text_message,84.186,1:24,1636376735155667
add_chat_item,,,UC87GG3Y0W6Xej9igjSCDY3Q,32,32x32,https://yt4.ggpht.com/ytc/AKedOLSzWQJyyzSZtc3Zoi3RmeaL8VqJIw1lx_mPWbkbjQ=s32-c-k-c0x00ffffff-no-rj,32,64,64x64,https://yt4.ggpht.com/ytc/AKedOLSzWQJyyzSZtc3Zoi3RmeaL8VqJIw1lx_mPWbkbjQ=s64-c-k-c0x00ffffff-no-rj,64,ずんぐり,こんばんは！,CkUKGkNJZVhvTERxaVBRQ0ZiUTZzd0FkUG1VR1Z3EidDTXFqMkp6cWlQUUNGUXdkWkFvZDVPTU1nZzE2MzYzNzY3MzUwOTA%3D,text_message,84.502,1:24,1636376735386568
add_chat_item,,,UC_Uq_BEyzdN12m0pYmF_fKg,32,32x32,https://yt4.ggpht.com/MiVaqcqLbm95yt2wzDSxhZ1Z2SDm6xE7IUSyzoUKSeZT13bIVXUlVyMuxDskQ-TF4MJojS45=s32-c-k-c0x00ffffff-no-rj,32,64,64x64,https://yt4.ggpht.com/MiVaqcqLbm95yt2wzDSxhZ1Z2SDm6xE7IUSyzoUKSeZT13bIVXUlVyMuxDskQ-TF4MJojS45=s64-c-k-c0x00ffffff-no-rj,64,かな,華原朋美さんの話をして欲しい,CkUKGkNPeWZwN0RxaVBRQ0ZkVXByUVlkSlZZQkNBEidDUFcwZ2FqcWlQUUNGUlZCZkFvZFdmY0hlUTE2MzYzNzY3MzQ3ODg%3D,text_message,84.612,1:24,1636376735502384
add_chat_item,,,UCB42Qk6WURhP6gUx9rClTBQ,32,32x32,https://yt4.ggpht.com/ytc/AKedOLTVT1PiMRLWrYod6jyHKNR_Yih9fcam8wBDY4eH=s32-c-k-c0x00ffffff-no-rj,32,64,64x64,https://yt4.ggpht.com/ytc/AKedOLTVT1PiMRLWrYod6jyHKNR_Yih9fcam8wBDY4eH=s64-c-k-c0x00ffffff-no-rj,64,No No,Hi,CjoKGkNPMzh4YkRxaVBRQ0ZhMFRyUVlkQmVNSEpnEhxDSkx6bDVmcWlQUUNGYXpIVEFJZEV6QU4yUS0w,text_message,85.035,1:25,1636376736005807
add_chat_item,,,UCd__LkbvWmgcLKNe9-kU3sQ,32,32x32,https://yt4.ggpht.com/7oqTziuZI41G7Stz_gAt1wckt2p03dBVVU4_JNXyN4facKi3QswJkUspH68yKLwTYQHdbwjvcw=s32-c-k-c0x00ffffff-no-rj,32,64,64x64,https://yt4.ggpht.com/7oqTziuZI41G7Stz_gAt1wckt2p03dBVVU4_JNXyN4facKi3QswJkUspH68yKLwTYQHdbwjvcw=s64-c-k-c0x00ffffff-no-rj,64,coco nut,シャワー浴びながら見てるけどなんも聞こえねぇ,CkUKGkNQcXUwN0RxaVBRQ0ZjOFdyUVlkN1FnSGl3EidDTC1DN0pMcWlQUUNGWVA2T0FZZF95OEU3QTE2MzYzNzc1NDA3ODc%3D,text_message,85.266,1:25,1636376736225190
add_chat_item,,,UCWV7ZrP63y99LaEXLXzu6Ig,32,32x32,https://yt4.ggpht.com/ytc/AKedOLR2uYYZb3s41ieADUW74oSW8zL3-XJLRPW7GaXW=s32-c-k-c0x00ffffff-no-rj,32,64,64x64,https://yt4.ggpht.com/ytc/AKedOLR2uYYZb3s41ieADUW74oSW8zL3-XJLRPW7GaXW=s64-c-k-c0x00ffffff-no-rj,64,ぷにフラch,こんばんは,CjoKGkNMR3EtN0RxaVBRQ0ZRTEJ3Z1FkcFVJQ2RREhxDUFhQd3FqcWlQUUNGUUpsV0FvZFNFRU12US0w,text_message,85.994,1:25,1636376736879951
add_chat_item,,,UCv1aHY4NxpJool07Em1YTHQ,32,32x32,https://yt4.ggpht.com/ytc/AKedOLQrTc34WuWakJgpoxNyBMSJ0Rqf5dRqDqL8A9cJMA=s32-c-k-c0x00ffffff-no-rj,32,64,64x64,https://yt4.ggpht.com/ytc/AKedOLQrTc34WuWakJgpoxNyBMSJ0Rqf5dRqDqL8A9cJMA=s64-c-k-c0x00ffffff-no-rj,64,藤原蒙古,やあ,CjoKGkNJMzVnckhxaVBRQ0ZUVWI1d29kUzlnT2tBEhxDTTZyb0tfcWlQUUNGZF9vVEFJZElWNEIwQS0w,text_message,86.037,1:26,1636376737004726
add_chat_item,,,UCBff0Kp1kukYlF0u0CqK8Dg,32,32x32,https://yt4.ggpht.com/ytc/AKedOLRUzvxy8Ggb-M2TZ5PBxomRiHh2fudmNOVoJvAQ=s32-c-k-c0x00ffffff-no-rj,32,64,64x64,https://yt4.ggpht.com/ytc/AKedOLRUzvxy8Ggb-M2TZ5PBxomRiHh2fudmNOVoJvAQ=s64-c-k-c0x00ffffff-no-rj,64,田野美間酢,Hello.,CjoKGkNNTDZnckhxaVBRQ0ZaUER3Z1FkX013QlBnEhxDTzdLeXREcGlQUUNGUXZJT0FZZFJsUU5fUS0w,text_message,86.051,1:26,1636376737004892
add_chat_item,,,UCRN14DB8y3dKWrbHS7YE5sg,32,32x32,https://yt4.ggpht.com/ytc/AKedOLTc7FP-Egfp9M5W6ds4kYtifMrjtypzPWsHlLPVN62jM1oyvZ-OmawRO7_ES0AyRENkheg=s32-c-k-c0x00ffffff-no-rj,32,64,64x64,https://yt4.ggpht.com/ytc/AKedOLTc7FP-Egfp9M5W6ds4kYtifMrjtypzPWsHlLPVN62jM1oyvZ-OmawRO7_ES0AyRENkheg=s64-c-k-c0x00ffffff-no-rj,64,もぇ,おもしろいー,CjoKGkNKMzdtN0hxaVBRQ0ZTSVk1d29kcXRjQk9BEhxDSWlNdU03cGlQUUNGYzFCaFFvZFVzOEg3QS0x,text_message,86.467,1:26,1636376737414603
add_chat_item,,,UCzhLGWZ--GgtmAFa6D3strA,32,32x32,https://yt4.ggpht.com/2ZpYp3OKfynjd_mhp4jARTf2EVMk6RP-ktqgMMOpZjaUYTjSD3kns9kRJBpDvUIVqMZkmarrPQI=s32-c-k-c0x00ffffff-no-rj,32,64,64x64,https://yt4.ggpht.com/2ZpYp3OKfynjd_mhp4jARTf2EVMk6RP-ktqgMMOpZjaUYTjSD3kns9kRJBpDvUIVqMZkmarrPQI=s64-c-k-c0x00ffffff-no-rj,64,提供の悪意,あっちは昼か,CjoKGkNPZTRwYkhxaVBRQ0ZUVWI1d29kUzlnT2tBEhxDTC1vN0tEcWlQUUNGUkh3T0FZZERsa0FtQS0x,text_message,86.612,1:26,1636376737569942
add_chat_item,,,UCUut7jlS8Ia-yBp-3LvrsFg,32,32x32,https://yt4.ggpht.com/ytc/AKedOLRCzCWZIdmFqSLDWR1FteGGQOQRfnIKvKgQlfEGYwkjo9XDI1EEXHqJXRTykLrVOQ=s32-c-k-c0x00ffffff-no-rj,32,64,64x64,https://yt4.ggpht.com/ytc/AKedOLRCzCWZIdmFqSLDWR1FteGGQOQRfnIKvKgQlfEGYwkjo9XDI1EEXHqJXRTykLrVOQ=s64-c-k-c0x00ffffff-no-rj,64,ef,もう酔ってるの？！,CjkKGkNLR0hyN0hxaVBRQ0ZkVXByUVlkSlZZQkNBEhtDTkwyZ0tIcWlQUUNGY0xPT0FZZGhvWUhrQTA%3D,text_message,86.793,1:26,1636376737727436
add_chat_item,,,UCqIsk9eQ10K3zGYeSHGs9tg,32,32x32,https://yt4.ggpht.com/ytc/AKedOLRx0eSYFJ_gLz-_Umz8KyAOugc_hyT-YQifuA=s32-c-k-c0x00ffffff-no-rj,32,64,64x64,https://yt4.ggpht.com/ytc/AKedOLRx0eSYFJ_gLz-_Umz8KyAOugc_hyT-YQifuA=s64-c-k-c0x00ffffff-no-rj,64,kajimaru99,うぃーす,CjoKGkNNVFJ0ckhxaVBRQ0ZRTEJ3Z1FkcFVJQ2RREhxDSks3eHV2cGlQUUNGUzNOVEFJZFMxY081QS0w,text_message,86.919,1:26,1636376737851623
add_chat_item,,,UC8-qQ7JnN2M_YNOI631o5Nw,32,32x32,https://yt4.ggpht.com/ytc/AKedOLQ8koHzCN2nj4yqpk0KVFx4sZZ26brzyzDuIqt9=s32-c-k-c0x00ffffff-no-rj,32,64,64x64,https://yt4.ggpht.com/ytc/AKedOLQ8koHzCN2nj4yqpk0KVFx4sZZ26brzyzDuIqt9=s64-c-k-c0x00ffffff-no-rj,64,kogumagumi,だらだらと酒飲みながら聞いときます,CjoKGkNOZXh1ckhxaVBRQ0ZhckF3Z1FkNVN3QWtREhxDSy1jb3BEcWlQUUNGUlRnT0FZZHdIa0NmZy0w,text_message,86.967,1:26,1636376737913084
add_chat_item,,,UCnsdRBLKPmh4akef5neuEeg,32,32x32,https://yt4.ggpht.com/ytc/AKedOLR0V8AVVFiEUGYT_HlTBoYMl8K064Kd6rFoVTkwtg=s32-c-k-c0x00ffffff-no-rj,32,64,64x64,https://yt4.ggpht.com/ytc/AKedOLR0V8AVVFiEUGYT_HlTBoYMl8K064Kd6rFoVTkwtg=s64-c-k-c0x00ffffff-no-rj,64,K ayumu,18歳以下10万円どう思いますか？,CkUKGkNPekZ5YkhxaVBRQ0ZRTEJ3Z1FkcFVJQ2RREidDSktYMjVfcWlQUUNGUTdtV0FvZFFHa0xPQTE2MzYzNzY3Mzk0NTU%3D,text_message,87.227,1:27,1636376738161419
add_chat_item,,,UCTLa6xfFT6vF78xYFGXC8oA,32,32x32,https://yt4.ggpht.com/ytc/AKedOLQdxyVpVy2d8qBJkc-4EtoWv6G7d4HlC9jB0OpF=s32-c-k-c0x00ffffff-no-rj,32,64,64x64,https://yt4.ggpht.com/ytc/AKedOLQdxyVpVy2d8qBJkc-4EtoWv6G7d4HlC9jB0OpF=s64-c-k-c0x00ffffff-no-rj,64,Yuta N,Bonjour,CjkKGkNKWER5YkhxaVBRQ0ZYN0J3Z1FkWVMwRHh3EhtDTzJPN1p2cWlQUUNGUTFUaFFvZExlZ0MzZzA%3D,text_message,87.302,1:27,1636376738161066
add_chat_item,,,UCjQcHHEu9ZInVb8wlGMYSPw,32,32x32,https://yt4.ggpht.com/ytc/AKedOLTlzNtA2XyUbdn89kqhls-XU08HJ59wUmkFlw=s32-c-k-c0x00ffffff-no-rj,32,64,64x64,https://yt4.ggpht.com/ytc/AKedOLTlzNtA2XyUbdn89kqhls-XU08HJ59wUmkFlw=s64-c-k-c0x00ffffff-no-rj,64,k o,初生ひろゆき！,CjoKGkNLR1QwYkhxaVBRQ0ZaUER3Z1FkX013QlBnEhxDTERVc1pUcWlQUUNGWUlkS2dvZG9JSVBaZy0x,text_message,87.332,1:27,1636376738286020
add_chat_item,,,UCFAlPYkk4Nc8_UirsWAiAMQ,32,32x32,https://yt4.ggpht.com/5tYkKbVbDDNFx9DQf62PE3t6iN9hN33pU82yucBm7KLzgav4grgHnUQ3my4mLerATVUWFDAR=s32-c-k-c0x00ffffff-no-rj,32,64,64x64,https://yt4.ggpht.com/5tYkKbVbDDNFx9DQf62PE3t6iN9hN33pU82yucBm7KLzgav4grgHnUQ3my4mLerATVUWFDAR=s64-c-k-c0x00ffffff-no-rj,64,野球くん,お悩み相談タイム,CkUKGkNQZjQxTEhxaVBRQ0ZaWER3Z1FkNEZBR3dBEidDT3pkN1k3cWlQUUNGWnpaY3dFZHRFOEZEZzE2MzYzNzY3MzY1MjU%3D,text_message,87.386,1:27,1636376738348178
add_chat_item,,,UCcOF2RC-F4Cd5DulOLXVpFg,32,32x32,https://yt4.ggpht.com/bnY5eowOs2dxp74D1PMYPdgfWpSwqksScRTM5uMgYYvPd6w6FeX-eyAkD4RD_uDe2OM4C4-ZP-Y=s32-c-k-c0x00ffffff-no-rj,32,64,64x64,https://yt4.ggpht.com/bnY5eowOs2dxp74D1PMYPdgfWpSwqksScRTM5uMgYYvPd6w6FeX-eyAkD4RD_uDe2OM4C4-ZP-Y=s64-c-k-c0x00ffffff-no-rj,64,いんげん,おいら生放送屋さんになるぽん！,CjsKGkNQTFAyckhxaVBRQ0ZhckF3Z1FkNVN3QWtREh1DTTYwN0lycWlQUUNGWkJIWUFvZDl5Y0tWZy0xMg%3D%3D,text_message,87.484,1:27,1636376738441253
add_chat_item,,,UC3Z-_0sLNeMeaYjUN27SLyw,32,32x32,https://yt4.ggpht.com/wCp9sX_54mcHm8txiWiiCZUo4zwIDkwiXEUSwX69Wm1cf9Gq6XEwtXaGln6VaFGLYqtviD3OqQ=s32-c-k-c0x00ffffff-no-rj,32,64,64x64,https://yt4.ggpht.com/wCp9sX_54mcHm8txiWiiCZUo4zwIDkwiXEUSwX69Wm1cf9Gq6XEwtXaGln6VaFGLYqtviD3OqQ=s64-c-k-c0x00ffffff-no-rj,64,戦犯ゴードン,こんちゃこんちや,CkUKGkNLMmQ1TEhxaVBRQ0ZaUER3Z1FkX013QlBnEidDUENaN2FqcWlQUUNGWmhEOVFVZHh5Z0F4UTE2MzYzNzY3Mzg3MTM%3D,text_message,87.647,1:27,1636376738598611
add_chat_item,,,UCk2nS5xzgr88rIlbk2Z6aEw,32,32x32,https://yt4.ggpht.com/kFxMjhASTT6jQG7qxMgwOEoWyVfS0UvBeQSQUBteX-eSxHbjAc-iYkHz0PGV2_lQZdlj_8IpL_0=s32-c-k-c0x00ffffff-no-rj,32,64,64x64,https://yt4.ggpht.com/kFxMjhASTT6jQG7qxMgwOEoWyVfS0UvBeQSQUBteX-eSxHbjAc-iYkHz0PGV2_lQZdlj_8IpL_0=s64-c-k-c0x00ffffff-no-rj,64,"前嶋真喜枝,雪↔🦢",久し振りひろゆき,CkUKGkNMbi1nTExxaVBRQ0ZaUER3Z1FkX013QlBnEidDT2o4eW9fcWlQUUNGZUw4T0FZZGtja01WQTE2MzYzNzY3Mzg2NzQ%3D,text_message,88.103,1:28,1636376739069780
add_chat_item,,,UCzWcNU0Hz9CVppKZ7C1RhoA,32,32x32,https://yt4.ggpht.com/ytc/AKedOLT7-8Y-r2WioCONO3aQdNrEpMfZPZvmMuf98t2aJg=s32-c-k-c0x00ffffff-no-rj,32,64,64x64,https://yt4.ggpht.com/ytc/AKedOLT7-8Y-r2WioCONO3aQdNrEpMfZPZvmMuf98t2aJg=s64-c-k-c0x00ffffff-no-rj,64,たんのん,:pile_of_poo:しながらダラダラ見ます,CjoKGkNQbm1sN0xxaVBRQ0Zic1ZyUVlkM3pNS05nEhxDSkxCbDVUcWlQUUNGZHJnT0FZZFlGQUV6QS0w,text_message,88.58,1:28,1636376739443639
add_chat_item,,,UCXs-PilZqivuLsqmV-XW6kA,32,32x32,https://yt4.ggpht.com/ytc/AKedOLSiXR3wndinece-VidWmjVf52ZI0xsc9m6LqUvewg=s32-c-k-c0x00ffffff-no-rj,32,64,64x64,https://yt4.ggpht.com/ytc/AKedOLSiXR3wndinece-VidWmjVf52ZI0xsc9m6LqUvewg=s64-c-k-c0x00ffffff-no-rj,64,Yuka y,こんばんは,CkUKGkNPdjJxckxxaVBRQ0ZYN0J3Z1FkWVMwRHh3EidDTlBaMnFmcWlQUUNGZFNCVmdFZG9fSUtSQTE2MzYzNzY3NDE0MDM%3D,text_message,88.817,1:28,1636376739756946
add_chat_item,,,UCKRJXCbqxJoMFsmbOfcZMAg,32,32x32,https://yt4.ggpht.com/ytc/AKedOLSmR17eTyDlQgZWTHh6jxKSMSXvi0mt3iozXOpy=s32-c-k-c0x00ffffff-no-rj,32,64,64x64,https://yt4.ggpht.com/ytc/AKedOLSmR17eTyDlQgZWTHh6jxKSMSXvi0mt3iozXOpy=s64-c-k-c0x00ffffff-no-rj,64,みやびちゃん,ひろゆきさんのところは何時ですか？,CjoKGkNJcXp0TExxaVBRQ0ZaUER3Z1FkX013QlBnEhxDT0RsaTVQcWlQUUNGUmVEY0FvZEh0WUZ3dy0x,text_message,88.968,1:28,1636376739912144
add_chat_item,,,UCx2Kf1ZiviVJo8TkRMVLwPw,32,32x32,https://yt4.ggpht.com/ytc/AKedOLTm3Tb9LRe-34qHv9-DMOice7JP2UkJMV8-_g=s32-c-k-c0x00ffffff-no-rj,32,64,64x64,https://yt4.ggpht.com/ytc/AKedOLTm3Tb9LRe-34qHv9-DMOice7JP2UkJMV8-_g=s64-c-k-c0x00ffffff-no-rj,64,高橋宙,明るいのいいなぁ,CjoKGkNMTzR4N0xxaVBRQ0ZaUER3Z1FkX013QlBnEhxDTkxRbTVqcWlQUUNGVmVLd2dvZDA1WUtBQS0y,text_message,89.274,1:29,1636376740224104
add_chat_item,,,UCei1fkHvGZmSyC0HcpxY_ng,32,32x32,https://yt4.ggpht.com/ytc/AKedOLRga0hOftKKU0A99psgUNwfeKmp9DP5sKWW80DnaQ=s32-c-k-c0x00ffffff-no-rj,32,64,64x64,https://yt4.ggpht.com/ytc/AKedOLRga0hOftKKU0A99psgUNwfeKmp9DP5sKWW80DnaQ=s64-c-k-c0x00ffffff-no-rj,64,あめ,なぜ学校の家は青いのですか,CjoKGkNMdWszTExxaVBRQ0ZUVWI1d29kUzlnT2tBEhxDSzZva1pycWlQUUNGUkQzandvZEVwRUgzdy0w,text_message,89.692,1:29,1636376740565605
